horse_id,horse_name,bloodline,rating,speed_rating,sprint_rating,endurance_rating,races_count,avg_position,best_position,total_stake,total_earnings,total_profit_loss,avg_odds,win_count,top3_count,avg_points_change,win_rate
2a4960b7-35de-45e2-94a1-f99e24e95378,Pergaments,FINNEY,3.0,2.5,,,3,3.0,1,2426.1775423926374,7138.559837361714,4712.382294969076,7.37,2,2,-946.0,66.67
5fa7b3c0-87ca-48bb-8b76-ec7a94775321,Sensitive Taco,FINNEY,3.0,2.5,,,3,3.33,1,2666.3733727382178,7510.602019184533,4844.228646446315,30.0,2,2,-974.0,66.67
dbcc6344-bfe5-4115-9d82-55b1991f3a3d,DDS M and Ms,SZABO,3.0,2.5,,,3,3.33,1,2702.367339538589,7166.222521286219,4463.85518174763,22.17,2,2,-955.0,66.67
a98dd02a-554a-46da-a6ec-fb01ca2c7345,Wretched Knee,BUTERIN,3.0,2.5,,,3,3.33,1,2113.25599296,6624.569375424,4511.313382464,5.83,2,2,-971.0,66.67
786c14c1-d7e8-432a-8a38-515622dc3995,Ice Sleigh,SZABO,2.5,2.5,,,3,2.67,1,3060.824126929314,7551.0514497286495,4490.2273227993355,4.0,2,2,-962.0,66.67
67219723-6089-4504-b606-55327e782779,Grape,FINNEY,3.0,2.5,,,3,3.33,1,2712.377830288235,6989.435748296471,4277.057918008235,6.83,2,2,-971.0,66.67
4ebf5701-087c-449c-838d-b7c1d004c11b,Kooky Trash,BUTERIN,2.5,2.5,,,3,2.33,1,1090.055232,2684.9781504,1594.9229184,7.07,2,2,-939.0,66.67
bb20df1f-e125-4a55-ad7d-8814df9cb7e9,Kooky Funeral,BUTERIN,3.0,2.5,,,3,3.0,1,1893.44506176,6672.3125571648,4778.8674954048,5.13,2,2,-952.0,66.67
66817708-f2ed-4642-b447-2369fcc3d55c,Coarse Recording,FINNEY,3.0,2.5,,,3,3.33,1,2539.22610888,4534.0438667105245,1994.8177578305242,9.2,1,2,-980.67,33.33
b23e89c8-acad-488a-b3e0-db055fabf9e7,reStreamers,SZABO,3.0,3.0,,,3,2.67,1,2707.817420120761,4761.945480255864,2054.1280601351023,4.28,1,2,-949.67,33.33
999a39fa-05ee-471b-a009-be16bdbbeab0,Lucindas Obedience,FINNEY,3.0,3.0,,,3,5.0,1,2374.144116024706,3085.0526042470588,710.908488222353,8.77,1,1,-972.0,33.33
15d0b9dc-f016-4fb6-b6a9-f50267bcb6f2,Saiga,SZABO,3.0,2.5,,,3,5.0,1,3348.2497101811855,3366.277006455,18.027296273814446,4.95,1,1,-997.0,33.33
b6cce0e7-cf19-4a55-81e8-99501ea4691f,Windy Chair,BUTERIN,3.0,3.0,,,3,2.67,1,1918.528706304,4284.9335467008,2366.4048403968,4.5,1,2,-982.0,33.33
61fbcd52-0167-47cd-abee-6c67a4e1899e,Forsaken Station,FINNEY,3.0,2.5,,,3,3.0,1,2332.74062133,4440.901849104494,2108.161227774494,10.6,1,2,-961.33,33.33
5aee8fd8-abe8-4826-9bbf-4f7a28e6b8dc,Flux,FINNEY,3.0,2.5,,,3,5.33,1,2467.6984691325,3329.578655325,861.8801861925,14.1,1,1,-978.0,33.33
baa2262d-0445-4eb0-8b3f-4a977e3cdef0,Ill-fated Warning,FINNEY,2.5,2.5,,,3,4.0,1,2311.08611367955,3110.858647451097,799.7725337715467,35.33,1,1,-964.0,33.33
631555fa-3773-4eb1-a9c4-0bf17bc7cda0,Maya,SZABO,3.0,,,,3,5.0,1,2632.6001762924698,2667.867303911992,35.267127619522036,6.5,1,1,-948.0,33.33
cfbe76c5-13cd-46d0-be4e-b447098cf7c3,Threadbare Consideration,BUTERIN,3.0,3.0,,,3,3.33,1,2121.59170944,2987.7040372032,866.1123277632,5.82,1,1,-991.33,33.33
65e3dd97-d394-48c4-943c-20c393ffe31f,Woeful Screen,BUTERIN,3.0,2.5,,,3,5.0,1,1831.16529792,2121.132738816,289.967440896,12.17,1,1,-977.0,33.33
6628b622-ca15-48e8-9b9a-ae24f898f368,Spritz,SZABO,3.0,2.5,,,3,3.67,1,2918.7091873169065,4784.466026242069,1865.756838925163,10.5,1,2,-973.33,33.33
2b66323f-294b-4bcb-a2e0-fabe407c1b58,Good Ol Hays,BUTERIN,3.0,2.5,,,3,3.0,1,1444.7450304,3240.19761408,1795.45258368,30.53,1,2,-936.0,33.33
658cd801-3711-4b6e-8c93-65e51bc8f6c6,Freaky Behaviour,FINNEY,3.0,3.0,,,3,2.67,1,2290.9952711025,4222.620687168,1931.6254160655,5.6,1,2,-958.33,33.33
6ff7aa2a-63a3-4166-9e77-682907713bf7,Spiteful Church,SZABO,3.0,2.5,,,3,3.0,1,2964.0379221220787,6906.006165129333,3941.9682430072544,4.8,1,2,-957.0,33.33
fee6fe51-a8de-48c5-a09c-74484f739e43,Chop Suey,SZABO,3.0,2.5,,,3,3.0,1,2906.5678155132355,5484.189795575648,2577.621980062412,21.67,1,2,-969.67,33.33
c577df88-931e-487b-9e89-edb6db7240c0,Triangular Position,BUTERIN,2.5,,,,3,4.33,1,1615.7340864,1871.58771072,255.85362432,40.0,1,1,-947.0,33.33
3bdb8e3e-1313-46b3-bf2d-eb0b53bee728,Scared Reason,BUTERIN,3.0,2.5,,,3,3.67,1,1637.37770112,2907.00518976,1269.62748864,6.6,1,2,-945.0,33.33
a26b951c-4581-4a2b-8d84-5cecc475b746,Kamiko,BUTERIN,3.0,2.5,,,3,4.0,1,1685.56961664,2038.84200576,353.27238912,5.97,1,2,-958.33,33.33
b2933fe9-4f6f-4d48-9e92-4021d6f2c44a,Draco Malfoy,SZABO,3.0,3.0,,,3,4.0,1,2680.056104620235,3468.9055556549647,788.8494510347294,6.13,1,1,-968.67,33.33
71bb6f7f-c931-4407-8e65-9023e531e2b2,Anton Mono,BUTERIN,3.0,,,,3,5.33,1,1371.849696,1865.6649648,493.8152688,4.23,1,1,-931.0,33.33
7b7fcb34-dfd8-4df9-acbd-4913a3d5756f,Unwieldy Spell,NAKAMOTO,3.0,3.0,,,3,3.67,1,3980.181875967924,5888.096749687079,1907.9148737191547,3.72,1,1,-1011.0,33.33
056683c1-bd65-432f-86f2-039a6a236c73,Unacceptable Eye,FINNEY,3.0,,,,3,3.33,1,1446.333732,104.2954056,-1342.0383264,11.03,1,1,-951.0,33.33
2df4532a-6fbc-41f9-b2b3-c586799fc77f,Pony Soprano,FINNEY,3.0,2.5,,,3,2.33,1,2176.2029944392043,4158.672967934455,1982.4699734952508,6.17,1,2,-947.67,33.33
091d964e-2d50-4e13-b6a8-40434cf7f18f,Arc De Triomphe,FINNEY,3.0,2.5,,,3,4.33,1,1654.141824,0.0,-1654.141824,25.73,1,1,-976.0,33.33
39f15d12-b465-40e2-b1f4-6bc02b3877a7,Mr Silly,BUTERIN,3.0,2.5,,,3,4.33,1,961.81344,2369.098368,1407.284928,16.17,1,1,-961.0,33.33
2988b5f8-439b-44b2-bba4-185220a1a636,Ordinary Cancer,NAKAMOTO,3.0,3.0,,,3,5.33,1,3651.6361883844615,4352.644012834586,701.0078244501241,6.13,1,1,-1009.0,33.33
fac9320c-1b71-43be-bc87-049f60dd7dbc,LA View,BUTERIN,3.0,3.0,,,3,3.33,1,1984.499733888,3926.731048128,1942.23131424,8.8,1,2,-986.33,33.33
dfed7f22-add3-48fe-b95d-c694b6ee602a,Attractive Group,BUTERIN,3.0,2.5,,,3,3.67,1,1554.7629888,2078.88381792,524.12082912,4.6,1,1,-964.67,33.33
2a1dc5ac-6d6e-42c7-ad48-2a8b418310ba,Infamous Rain,BUTERIN,3.0,,,,3,4.0,1,1371.849696,1865.6649648,493.8152688,10.0,1,1,-939.67,33.33
144e9983-a4ad-4f15-bdb9-8ff272eac740,Ford,FINNEY,2.5,2.5,,,3,4.0,1,2178.968083335,3278.461248711,1099.493165376,21.67,1,1,-952.33,33.33
71a3d262-2513-4f41-91a7-34f83e1468d8,All Red Everything,NAKAMOTO,2.5,,,,3,3.67,1,2309.572316747517,3271.411504420488,961.8391876729711,5.83,1,1,-931.0,33.33
20396e53-396c-4777-ac2d-cfb4537aece0,Voidfury,NAKAMOTO,3.5,2.5,,,3,4.0,1,4075.540633519118,5188.391070368895,1112.8504368497777,3.33,1,1,-996.0,33.33
4bf12d78-c42b-42fe-817a-1e57cdfb1e67,Judicious Change,BUTERIN,2.5,2.5,,,3,3.67,1,1617.86020032,2223.4774309835293,605.6172306635294,15.0,1,1,-959.0,33.33
446eb839-cf66-460c-abd9-ed2b164ca7cc,Quickick,NAKAMOTO,2.5,2.5,,,3,2.67,1,2980.818630590045,4604.359911218222,1623.5412806281765,8.13,1,2,-944.33,33.33
10a4dca6-c04a-4426-8dff-6b3269130f43,Deficient Property,FINNEY,3.0,2.5,,,3,5.33,1,2868.096289886847,3620.825540861388,752.7292509745411,29.5,1,1,-1003.0,33.33
d327d841-fbda-4bd1-9c6c-dd4ee0c2b7e7,Rowdy Wall,FINNEY,3.0,,,,3,4.67,1,2062.9286388,2722.4294370458824,659.5007982458824,4.2,1,1,-947.0,33.33
4e4bf7a3-7200-4f71-bc78-827c3a2b9fd8,Early Medium,FINNEY,3.0,3.0,,,3,4.0,1,2483.0147552877465,3275.3247739730136,792.3100186852668,5.73,1,1,-978.0,33.33
4e1ee9b1-29a7-4546-9ce8-0e020969ffc2,Adolescent Technology,BUTERIN,3.0,2.5,,,3,4.33,1,1871.9926848,2632.33152,760.3388352,5.37,1,1,-980.0,33.33
d1a9d3cf-d62c-4595-9c94-51c5fad49e1d,Zephyr,SZABO,3.0,2.5,,,3,3.33,1,1999.0755558,1364.30977428,-634.76578152,14.5,1,2,-973.33,33.33
9b58f78d-f0b7-4902-9df2-955978296b39,Unimportant Opposite,FINNEY,3.0,3.0,,,3,2.67,1,2309.6699453073593,4335.463099829602,2025.7931545222418,5.9,1,2,-959.67,33.33
007b76ab-dc99-4afc-9d75-8d0dffd257db,Heavy is the Crown,SZABO,3.0,,,,3,4.33,1,2618.8865710197224,3404.9879460983984,786.1013750786761,3.72,1,1,-963.0,33.33
29980e75-60eb-4767-8ff8-c96d11e5c2b7,Handmade Sand,BUTERIN,3.0,,,,3,5.0,1,1615.7340864,2173.64775264,557.91366624,8.5,1,1,-954.0,33.33
0b194b7c-13ad-4f22-aa7d-ad2533f0c36c,Envious Runner,FINNEY,3.0,,,,3,4.67,1,1534.00646475,152.3559375,-1381.65052725,6.57,1,1,-963.0,33.33
c1553031-2d84-448d-ada0-ab85810678d0,Overlooked Prior,BUTERIN,3.0,2.0,,,3,5.33,1,1819.31230656,2645.4931776,826.18087104,6.53,1,1,-975.0,33.33
e7fbf412-aaf1-4d2c-a047-57cdf9d446a1,Zedica,FINNEY,3.0,2.5,,,3,3.33,1,2168.340894226093,4075.523109450934,1907.1822152248415,4.57,1,2,-944.67,33.33
22729a83-9859-417e-a1a3-090c97f2f739,Ripe Tax,BUTERIN,3.0,,,,3,4.33,1,1615.7340864,2499.39877824,883.66469184,8.97,1,1,-956.0,33.33
73307e6e-19d8-4e46-9a0e-0880546e9f24,Villainous Swing,SZABO,3.0,2.5,,,3,3.33,1,3434.9120253812143,6707.356357637322,3272.4443322561074,16.17,1,2,-986.67,33.33
f887cd24-e105-4d42-a8f1-df8b482513ef,All Secretary,FINNEY,3.0,3.0,,,3,3.67,1,2147.677073694,3902.4820153044,1754.8049416104,3.52,1,2,-960.0,33.33
d86c07aa-68ca-4f41-9bf4-4173b7751324,Luxurious Employ,NAKAMOTO,3.0,3.5,,,3,2.67,1,3128.2328788276764,5550.6299030838445,2422.397024256168,3.35,1,2,-959.67,33.33
dead72db-72c9-4199-84de-7a3ccbbf7a17,Light Connection,FINNEY,2.5,2.5,,,3,4.0,1,2523.3016916986244,3360.1289523002597,836.827260601635,25.2,1,1,-984.0,33.33
33b2188a-4108-4432-8f61-7593872f05e8,Black Caviar,FINNEY,3.0,3.5,,,3,3.33,1,2077.13434266,4221.958430084378,2144.8240874243784,5.07,1,2,-961.33,33.33
2f1b6427-aacc-4809-b186-000d851abe3e,Over Reach,FINNEY,3.5,3.0,,,3,3.0,1,2557.15112214,3795.6236962536,1238.4725741136,4.98,1,1,-984.67,33.33
11d33e77-f8fe-498a-bc93-f8253338eeee,Unsung Guy,SZABO,3.0,2.5,,,3,3.0,1,2803.8031334960606,4266.248540137774,1462.4454066417136,5.23,1,2,-955.0,33.33
694a19a6-3bf2-4e44-89e3-bb3c8207e7a5,Super Duper Fast,SZABO,3.0,3.0,,,3,3.33,1,2789.609629335876,4312.594777186071,1522.9851478501953,11.77,1,2,-969.33,33.33
2e2fb167-930c-4257-9203-80f2713078b8,Golden Boy,BUTERIN,3.0,,,,3,5.0,1,1618.9401312,2448.9548424986574,830.0147112986574,11.9,1,1,-953.0,33.33
3f40c908-02d5-4467-ba4e-cd518d09274b,5 Horsepower,BUTERIN,2.5,,,,3,4.67,1,1567.587168,1893.7918042729411,326.2046362729412,13.7,1,1,-945.0,33.33
48a86d30-9c76-4cfe-83c5-83bb0bd0b70f,Vortex,FINNEY,2.5,2.5,,,3,5.33,1,1805.6070126,3592.732806,1787.1257934,11.47,1,1,-994.0,33.33
4e897bd4-2fd5-4179-a6b6-0de8ce1352f9,Donk Entrance,BUTERIN,3.0,,,,3,5.67,1,1830.14911296,2777.76783648,947.61872352,7.97,1,1,-976.0,33.33
c7bcf770-968e-47e6-bebf-c22ea7115246,Silly Network,FINNEY,2.5,2.5,,,3,3.67,1,2225.058526842353,4016.106387687986,1791.0478608456333,2.92,1,2,-955.0,33.33
34090d6f-8acf-4f50-9482-5523189f4649,Strange Fascination,BUTERIN,2.5,2.0,,,3,5.0,1,2164.4739648,2523.08976192,358.61579712,4.87,1,1,-996.0,33.33
a7a300f5-3887-4d54-af53-43b1ba435225,Ocean Blue,SZABO,3.0,,,,3,3.67,1,1651.481109,277.5976962352941,-1373.8834127647058,13.0,1,1,-934.0,33.33
60ba21bd-7bdf-400e-a614-7a7bec21c7e3,Ornery Constant,SZABO,2.5,2.5,,,3,3.67,1,1948.3860789705882,874.0810547862976,-1074.3050241842907,17.3,1,2,-958.0,33.33
daa1a045-1d5c-4f82-8411-289cc8616a5e,Habit Breaker,BUTERIN,3.0,2.5,,,3,3.0,1,1729.17182592,3394.833591744,1665.661765824,10.5,1,2,-966.33,33.33
df9be503-7b1a-453c-bcf7-63bf7e9b31b7,Standard Keep,BUTERIN,3.0,2.5,,,3,4.33,1,1615.7340864,1557.68217696,-58.05190944,13.07,1,1,-967.67,33.33
26b2aa10-6726-4b94-8455-d40939fe9ec9,Pink Kitty,NAKAMOTO,3.0,3.0,,,3,3.0,1,3836.742738235139,6525.912827944345,2689.1700897092064,2.88,1,2,-992.33,33.33
88f843f4-c6c4-4a55-9609-04ecb1001165,Pink Valkyrie,NAKAMOTO,3.0,2.5,,,3,3.0,1,3533.448703774947,5950.2315571795625,2416.7828534046153,4.1,1,2,-978.0,33.33
0bc894a2-be69-493c-aeab-048703552d5c,Adored Polyphemus,FINNEY,3.0,2.5,,,3,5.67,1,2900.0495355628236,3657.0699745411766,757.0204389783529,27.73,1,1,-1006.0,33.33
00baa815-1c3d-47b7-8e9c-32eb47a1c77c,Cool Runnings,SZABO,3.0,3.0,,,3,4.67,1,3088.0971865530623,4172.093009251028,1083.9958226979659,10.6,1,1,-977.0,33.33
ad570e07-0c0d-442b-ab54-15f6fd776965,Petunia,FINNEY,2.5,2.5,,,3,3.67,1,2408.2006589136,3392.9715348971363,984.7708759835365,6.97,1,1,-968.0,33.33
175928c3-1339-46c4-8189-f74acfe398a7,Hungry Database,FINNEY,3.0,2.5,,,3,2.0,1,2120.112994919294,4351.755105869793,2231.642110950498,7.63,1,3,-944.33,33.33
01f3d9d3-840c-4b4d-b9dc-9e1eccdd6d7b,Titan,SZABO,3.0,3.0,,,3,3.33,1,2822.5229737447057,4809.163642443031,1986.640668698325,15.33,1,2,-975.33,33.33
564c7c6e-bb1c-49a9-b36b-b95efce391f7,Divine Elysium,FINNEY,3.0,3.0,,,3,4.33,1,1526.792346,0.0,-1526.792346,4.43,1,1,-968.0,33.33
13db1d53-a7b1-4235-bda3-bd411a04aa4c,Deserted Connection,FINNEY,3.5,3.5,,,3,2.33,1,2425.667679904509,5078.4181698663615,2652.7504899618525,4.03,1,2,-972.33,33.33
e9aac6a0-1bd5-4150-bf62-59081238c8d4,Sword of Art,BUTERIN,2.5,2.5,,,3,4.0,1,1204.3479168,715.454208,-488.8937088,16.17,1,2,-967.33,33.33
d3b501d5-e8cd-4922-9207-89b42e97489e,Muted Job,SZABO,3.0,3.0,,,3,3.33,1,3419.6097731628374,8701.092399233981,5281.482626071143,5.9,1,2,-980.67,33.33
be5fcfb9-da32-41ba-b8c9-77c3b7e103c0,Capital Pop,BUTERIN,2.0,2.0,,,3,5.0,1,2121.59170944,2983.309056,861.71734656,38.67,1,1,-996.0,33.33
4c77945b-4dc0-46f3-81f2-0699141473ba,Proper Purpose,BUTERIN,2.5,2.0,,,3,4.33,1,1608.7595328,2469.4995419136,860.7400091136,45.5,1,1,-954.33,33.33
7f6aeb54-b574-49ba-a333-416e50db234b,Scottie Scheffler,FINNEY,3.0,2.5,,,3,2.0,1,2434.6538674498343,6441.628469980995,4006.974602531161,6.3,1,3,-955.33,33.33
67922e4d-5dc9-4622-9b49-6a71f2f0e3ed,Dismal Idea,BUTERIN,3.0,2.5,,,3,2.33,1,1444.7450304,2926.29208032,1481.54704992,5.2,1,2,-939.67,33.33
e37bf7e1-8566-41fb-9dcd-78aca66d2eb0,Elon Musketeer,BUTERIN,3.0,2.5,,,3,4.33,1,1608.7595328,2369.098368,760.3388352,11.5,1,1,-965.67,33.33
c9b309b1-5ecb-4093-8f65-8bd872be3ee0,Slump Buster,FINNEY,3.0,,,,3,5.33,1,2134.0630494,2819.27823372,685.21518432,4.13,1,1,-963.0,33.33
1550e82e-4ca2-46a2-92b9-cddb3ad25ab0,Wonky Donkey,BUTERIN,2.5,2.0,,,3,4.0,1,1871.9926848,2632.33152,760.3388352,6.53,1,1,-985.33,33.33
603c215c-d580-49dc-af43-02424b6af089,Somber Background,SZABO,3.0,3.0,,,3,3.0,1,2780.0994882881832,4590.289417906386,1810.1899296182023,5.17,1,2,-958.33,33.33
8b88d935-fe96-4a72-bf93-92697c6b7eef,Karen,NAKAMOTO,3.0,3.0,,,3,4.33,1,3888.326554808488,4370.511968121309,482.185413312821,8.23,1,1,-1007.0,33.33
d129be66-cc83-4611-90ae-af94d7e0261d,Solar Sunset,FINNEY,3.0,2.5,,,3,4.0,1,2536.5690948216175,4184.050715111912,1647.4816202902941,55.0,1,2,-978.67,33.33
6d6143ef-c6bc-4f1f-9099-ec780c43ea97,Shergar,NAKAMOTO,3.0,3.0,,,3,5.33,1,3484.3985700195726,3424.055735957761,-60.342834061811416,4.25,1,1,-995.0,33.33
7cbc6b66-63b1-442d-996e-6961d4e4d01a,Lemon Cello,BUTERIN,2.5,2.5,,,3,4.0,1,1871.9926848,2632.33152,760.3388352,14.17,1,1,-983.0,33.33
3c55a891-0fed-485f-9bd6-c9922ecdefac,Emotional Present,BUTERIN,3.0,2.5,,,3,5.0,1,1881.92861136,2671.497575712,789.568964352,14.67,1,1,-975.0,33.33
e09f496b-8e68-4f08-b3a7-45fbcae55133,Aggressive Struggle,SZABO,2.5,2.5,,,3,4.67,1,3002.636327585294,3648.9367687883046,646.3004412030103,26.5,1,1,-980.0,33.33
cb318508-4a52-4740-9493-2ac9d5d29d96,Perky Jacket,NAKAMOTO,3.5,3.5,,,3,2.67,1,3038.2533332028997,5869.154817417642,2830.901484214742,2.28,1,2,-951.0,33.33
aba58844-90a6-4aae-92c5-d7790b6fdb52,Normal Safe,FINNEY,3.5,3.0,,,3,4.67,1,2819.3749609907986,3958.013638690416,1138.6386776996171,3.3,1,1,-1003.0,33.33
6b6a27ae-1b25-4796-9106-ef844e9a077f,Genuine Consequence,BUTERIN,2.5,2.0,,,3,3.67,1,2164.4739648,3364.11968256,1199.64571776,11.17,1,1,-1003.0,33.33
45bbee9e-6beb-4379-ac82-30f3b1c6595c,Secret Kill,SZABO,2.5,2.5,,,3,3.67,1,2807.003678622836,3917.820839662531,1110.8171610396946,5.87,1,2,-969.33,33.33
e80868d6-6a9f-4c4b-99a7-fcbd341fab15,It Stinks,SZABO,3.0,3.0,,,3,3.0,1,2926.7637052022756,5262.727836597184,2335.9641313949087,12.0,1,2,-957.0,33.33
85387456-6a04-4da1-a5fc-c4434e5a4adc,Jovial Session,FINNEY,3.0,2.5,,,3,5.33,1,2712.71707101,3526.921359,814.20428799,26.17,1,1,-993.0,33.33
d4f6f69d-cc0f-4ef1-bd70-02d7350986da,Thrifty Champion,FINNEY,2.5,2.5,,,3,3.67,1,2240.8721216693825,2925.9303255217837,685.0582038524013,15.93,1,1,-974.0,33.33
6c94d130-260d-4c29-8d9b-b0a146c822b2,Repentant Leadership,BUTERIN,3.0,2.5,,,3,3.0,1,1796.98248576,3911.626639872,2114.644154112,15.5,1,2,-976.33,33.33
90cd9393-750e-481b-8ea5-48022106d0d0,Bitter Still,SZABO,3.0,,,,3,4.67,1,2606.2321507537317,3054.775570152434,448.5434193987021,3.5,1,1,-958.0,33.33
ba5c196a-a167-4dea-86cf-49584a75ff6d,Flamboyant Drag,BUTERIN,3.0,2.5,,,3,3.33,1,1796.12754048,3465.816548544,1669.689008064,13.93,1,2,-967.33,33.33
ede3f73a-2bcd-4111-bf5e-7af546d2f850,Storm Cat,SZABO,3.0,3.5,,,3,2.67,1,3004.061293138516,6467.25481628242,3463.193523143904,5.18,1,2,-976.67,33.33
96fe97dd-86bf-410a-b15a-5f92548151d4,Yearly Lecture,SZABO,3.0,2.5,,,3,5.33,1,2860.1408790741175,3078.2446848,218.10380572588235,24.07,1,1,-979.0,33.33
57af2bd8-7ebc-4584-8bdf-5a4076119549,Some Negative,FINNEY,3.0,2.5,,,3,4.33,1,2465.1369334737715,3240.781036624277,775.6441031505052,30.67,1,1,-985.33,33.33
c2762885-102b-4cc5-b065-c1c0045f2e95,Another Bottom,SZABO,3.5,3.5,,,3,3.33,1,2741.266132243988,5320.854008242501,2579.5878759985126,1.88,1,2,-950.67,33.33
3d83b02c-c6fe-4f46-b49a-3825117c986e,Day Trap,SZABO,3.0,3.0,,,3,3.67,1,3473.099857917794,5806.974605926556,2333.8747480087623,13.5,1,2,-992.67,33.33
b8699b17-c39c-4c95-bc5b-35ae32783aae,Experienced Account,FINNEY,3.0,3.0,,,3,3.67,1,2937.8953847193943,5092.235470132935,2154.3400854135402,4.97,1,2,-1005.33,33.33
97f63501-8063-491f-8f56-77a00492d22e,Friendly Guitar,SZABO,3.0,,,,3,4.67,1,2315.503602,2523.584305158443,208.08070315844282,7.7,1,1,-948.0,33.33
5bcdbd60-5caa-45ad-aa09-a30650606923,Glossy Corner,BUTERIN,3.0,,,,3,4.67,1,1615.7340864,1855.5614570541177,239.82737065411766,5.77,1,1,-964.0,33.33
c944028f-4727-439b-9cc0-d6e1e31cbc6b,Lucindas Legend,SZABO,3.0,2.5,,,3,5.0,1,2775.9454419012195,3192.191045824208,416.2456039229882,11.0,1,1,-978.0,33.33
4532c7f7-3cb7-4d9b-ab95-3117ad87252f,Cultivated Communication,BUTERIN,2.5,,,,3,3.0,1,1568.015964084706,2215.7944374324707,647.7784733477647,6.2,1,1,-947.67,33.33
356d380d-f29e-46c0-aaa1-1695d818d716,Nice Cucumber,BUTERIN,3.0,2.5,,,3,4.67,1,1831.20748272,2447.0686827275294,615.8612000075294,18.0,1,1,-977.0,33.33
27ed41c4-7eef-4cc8-99cf-b974dab0a4bf,Good Tool,SZABO,3.0,3.0,,,3,2.67,1,3307.2556643746516,5240.5744067441765,1933.3187423695251,4.6,1,2,-986.33,33.33
d65496dd-c48d-408a-99fc-24f2190ef926,Blue Dust,SZABO,3.0,3.0,,,3,4.33,1,3959.284102102698,5829.441387404219,1870.1572853015214,9.17,1,1,-1021.0,33.33
68cab01f-c266-4953-986c-0f4a55f4ec64,Princess,FINNEY,3.0,,,,3,3.0,1,1282.46409,1077.4003351764707,-205.06375482352942,8.73,1,2,-931.0,33.33
afad8115-05b1-4eb3-84bc-9d789bf8bbe6,Lambrini,BUTERIN,2.5,,,,3,4.67,1,1371.849696,1599.1413984,227.2917024,7.47,1,1,-937.0,33.33
62eb1c21-ad86-4475-9550-b0e6358c33be,Black Ops New,BUTERIN,3.0,,,,3,4.33,1,1371.849696,1865.6649648,493.8152688,7.27,1,1,-936.0,33.33
c6439816-0a0e-48d2-8c34-3645f8f5d434,Unlined Wonder,SZABO,3.0,3.0,,,3,3.33,1,2437.073954417647,4671.629388502792,2234.5554340851445,5.93,1,2,-944.67,33.33
d2ccd2f3-cf73-4623-9dd7-73c0d99616c8,Alis Propis Volat,NAKAMOTO,3.5,3.0,,,3,4.33,1,3652.0792546078496,4947.351176087434,1295.2719214795852,5.77,1,1,-1003.0,33.33
f358030e-e815-428c-a582-9b138391f168,Stopping Power,BUTERIN,3.0,2.5,,,3,3.67,1,2249.8991972352,4662.58321557504,2412.68401833984,6.13,1,2,-996.0,33.33
f1188566-1657-4c45-8b1e-2cb1ee82a492,Hilarious Bed,BUTERIN,3.0,2.5,,,3,4.67,1,1819.31230656,2719.573061184,900.260754624,82.2,1,1,-968.0,33.33
dbb681b6-4eba-44ae-a43c-13f6f4114bd2,Bumble Bee,BUTERIN,3.0,2.5,,,3,4.0,1,1554.7629888,2114.42029344,559.65730464,4.17,1,1,-963.0,33.33
f9eb32ba-4145-4ba1-b55f-9eccf9e05985,Revenge,FINNEY,2.5,,,,3,5.67,1,2083.2552648,2167.578739554602,84.32347475460207,5.67,1,1,-945.0,33.33
41ec0851-627c-4128-bdf6-246ccaff6ed7,Equatorial Winter,SZABO,3.0,3.0,,,3,4.33,1,3061.2230968577855,4010.196494130104,948.9733972723184,16.33,1,1,-968.0,33.33
32dbd564-8d31-4617-b0dd-91327c8d1d80,Slim Machine,NAKAMOTO,3.5,,,,3,5.0,1,2417.793944911765,2058.8766633529413,-358.9172815588235,2.9,1,1,-936.0,33.33
745011cd-c4cb-4012-8510-7237eff91e72,Bring It Hard,BUTERIN,3.0,2.0,,,3,5.0,1,2090.676464612894,2850.6776625995294,760.0011979866352,7.2,1,1,-988.0,33.33
a0b2b79f-1939-4dc2-9ced-c9318b26329d,ET Phone Home,FINNEY,3.0,2.5,,,3,2.33,1,2176.7255712,4522.01361927462,2345.28804807462,5.4,1,2,-949.33,33.33
2846765d-2ab4-419d-b384-9f19b8fad88e,Kai Rope,FINNEY,2.5,,,,3,4.33,1,1489.45708389375,0.1428181875,-1489.31426570625,20.67,1,1,-954.0,33.33
3bac5d53-af5b-436a-b068-b0b121f38a4c,Katara Bends Water,SZABO,3.0,2.5,,,3,3.67,1,2804.508395031667,3770.1361669565845,965.6277719249177,3.22,1,1,-971.0,33.33
75f506a5-fe22-4027-9a4b-8c7df2b7199a,Petty Personality,FINNEY,3.0,3.0,,,3,4.0,1,2909.7592893636333,3847.658301032848,937.8990116692148,5.47,1,1,-1005.0,33.33
66c551b9-dc6f-4d49-9886-268efe4e561b,Tender Spread,BUTERIN,3.0,,,,3,3.67,1,1371.849696,1865.6649648,493.8152688,3.83,1,1,-941.0,33.33
d818a16c-3008-4243-adea-8682590fbe0b,Concerned Chain,FINNEY,3.0,2.5,,,3,2.33,1,2317.14736398,4727.76876765,2410.62140367,5.4,1,2,-967.33,33.33
7039efc1-ba42-43ee-969b-79f8eb510622,That Rice,SZABO,3.0,2.5,,,3,3.0,1,2966.2250272103456,5754.468679078485,2788.2436518681393,11.9,1,2,-967.33,33.33
